movieid,name,year,length,genres,rate,poster,plot,trailer
tt1300854,Iron Man Three,2013,130,Action|Adventure|Sci-Fi,7.2,https://ia.media-imdb.com/images/M/MV5BMTkzMjEzMjY1M15BMl5BanBnXkFtZTcwNTMxOTYyOQ@@._V1_.jpg,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",https://video-http.media-imdb.com/MV5BN2NhZDc1NDQtNjg3NS00YmI3LTlhMjEtYjZjNmJjZTdhOGNhXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560521&Signature=Weu4UcnD8FE-0Hb7R3xJgD26xy6RkVYZtW1FH-Rx-JThoFjdJlwcvjIQWZ5uVTSJnzHkjHVxNJ5VEKP-WwOGdRgIcTqP0MY5Ea4y97HUY5on-01CTqak7I5VDUl-hP79cOJUK~R4eEJZq0GD7t-ZP9DUaas-gaxB9v7mxEyea3o_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1014759,Alice in Wonderland,2010,108,Adventure|Family|Fantasy,6.5,https://ia.media-imdb.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",https://video-http.media-imdb.com/MV5BMTg4NDYwNDYyMV5BMTFeQW1wNF5BbWU3MDU0OTYyMzM@.mp4?Expires=1524560523&Signature=dLiZpfF9ULEKaAUnpbwVwsKKTAKP7KECjnzIMsCyg5wrJmmCzPZIQsa2V37KXFjuyrDCnAx1snHjiOATGnx7h~1t3FUjZNQqgXQBkguIUiAF9ZJmY5qf71~9QJmJ85MI-S~yQmRvaxUMnu3dKBWqeFcRqC8BcGFioWasZAT73Gg_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0376994,X-Men: The Last Stand,2006,104,Action|Adventure|Fantasy|Sci-Fi|Thriller,6.7,https://ia.media-imdb.com/images/M/MV5BMjI1NTg2ODA2Nl5BMl5BanBnXkFtZTcwMDc2MjEzMw@@._V1_.jpg,An all-out war looms when the discovery of a cure for mutations draws a line between the followers of Charles Xavier and those of Magneto.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e26917&bitrateid=472&vendorid=102&type=.mp4
tt1453405,Monsters University,2013,104,Adventure|Animation|Comedy|Family|Fantasy,7.3,https://ia.media-imdb.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_.jpg,A look at the relationship between Mike and Sulley during their days at Monsters University -- when they weren't necessarily the best of friends.,https://video-http.media-imdb.com/MV5BMjI2MTA4NDcyNl5BMTFeQW1wNF5BbWU3MDQ2Njk5NTk@.mp4?Expires=1524560525&Signature=rKTv83yMBWfGwLU81XcyJZcpScP~KyHu7nyt~rjDWjRrp0jrxPy3uk~0iaD3Jq7Clif95wtsN3DCZMko691oid6Ctj61q5qXL4IKsaUOOlUxRIjpv85I-rQnlhIbuK9DsR5g8tjPGscI6airjP28v0IEFXE87sKZR56NGrUntsI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1055369,Transformers: Revenge of the Fallen,2009,150,Action|Adventure|Sci-Fi,6,https://ia.media-imdb.com/images/M/MV5BNjk4OTczOTk0NF5BMl5BanBnXkFtZTcwNjQ0NzMzMw@@._V1_.jpg,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",https://video-http.media-imdb.com/MV5BNGY1MDU5ODQtMTk1ZS00ZTNiLWI0NWEtOWEwNzM5MmI3NGJiXkExMV5Bd2VibV5BaW1kYi1ldHMtdHJhbnNjb2Rl.webm?Expires=1524560526&Signature=oSG54nXqxmcTdr-COI1fsQBvz2C9UWLEtWIfBHm4R2sX33m-0-HdSX5Cn~wPWCnotl6YgVQWettM0qLhbccROgMQ-xhkAkHfCL-w0AuPGmNS50jmMrVu4Zwn4JgbieicZRnN13faCaawFcaw0EGzw1FsC~vW04HFAwSLe6MLNbk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt2109248,Transformers: Age of Extinction,2014,165,Action|Adventure|Sci-Fi,5.7,https://ia.media-imdb.com/images/M/MV5BMjE1OTMyODA5M15BMl5BanBnXkFtZTgwMjc2MDk3MTE@._V1_.jpg,"Autobots must escape sight from a bounty hunter who has taken control of the human serendipity: Unexpectedly, Optimus Prime and his remaining gang turn to a mechanic, his daughter, and her back street racing boyfriend for help.",https://video-http.media-imdb.com/MV5BMjAyNDg3MjgwN15BMTFeQW1wNF5BbWU4MDYyMDkxODEx.mp4?Expires=1524560527&Signature=riGWnJlKSBzLiFYw74yl60sLLfmBGu7hfnlKTFXcgSkGczreRWO6TJO3RtjkEIlTCYfDISnQL1BsrFlPV2LkWpCmqxrwpCBErcwvMJ0psqJ65fHFKECJquE-mh8A3hT4BoWoY6TiJh8A5i9MZMpJZjrbA447pBHal1unltpDQlU_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1623205,Oz the Great and Powerful,2013,130,Adventure|Family|Fantasy,6.3,https://ia.media-imdb.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_.jpg,"A frustrated circus magician from Kansas is transported to a magical land called Oz, where he will have to fulfill a prophecy to become the king, and release the land from the Wicked Witches using his great (but fake) powers.",https://video-http.media-imdb.com/MV5BMTQ3ODQ1Njk4OV5BMTFeQXdlYm1eQW1lNzA0MjA2NTA5.webm?Expires=1524560528&Signature=tzqrIlXgFEc9okTaC~7OHk70Md1M0FNqDOGyDBc2SGriYy9usuBDg7-UYJ0cD5aQTOhBeWtdsGPYdgJe9wa7VKk1NjinwCIJcusGUPmh-3plDrk6AEmyqPFK2X0kUS2moE6F6tyRhNc1WZrvTF-vB8SXR2zKzen1mxtuZsmDy1c_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1872181,The Amazing Spider-Man 2,2014,142,Action|Adventure|Fantasy|Sci-Fi,6.7,https://ia.media-imdb.com/images/M/MV5BOTA5NDYxNTg0OV5BMl5BanBnXkFtZTgwODE5NzU1MTE@._V1_.jpg,"When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones.",https://video-http.media-imdb.com/MV5BNTc4NzM0MzI4NF5BMTFeQXdlYm1eQW1lODA4Mzk5MjQxMQ@@.webm?Expires=1524560529&Signature=hZZfFnVkUhkrySvTkl-6xwTT96Gomz87BSlOmAAivkc9ZuREi4S82~XRKpQkLZTGBjQfAjeYXh12gMbyzghvbdhsIuKEay-KHGdI3-hgPqhMrr7IrUYcls33vuPgBsxwMQ0IMLeUYIX54uNNPfurZovVlZxf6bUm62T4PAPjGm4_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1104001,Tron,2010,125,Action|Adventure|Sci-Fi,6.8,https://ia.media-imdb.com/images/M/MV5BMTk4NTk4MTk1OF5BMl5BanBnXkFtZTcwNTE2MDIwNA@@._V1_.jpg,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,https://video-http.media-imdb.com/MV5BMTc3NTI0OTU5Ml5BMTFeQW1wNF5BbWU3MDU2MzkzMDQ@.mp4?Expires=1524560530&Signature=N8LPcmKQzFU36zsfYMUQxZOOfagTaJBHgx134FwyhWtVTMA3Kr-MjnS-re0ToVX41DSv0d-qf5KwSAmDAaEwEi-P1OIpunMsB3BOkcjrH~XiwtNre~d58ZXXW1o1otG-AcRDJTO6ep5uFET5zCKx64nqNNvhhlVMW9qXJaliuhg_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1216475,Cars 2,2011,106,Adventure|Animation|Comedy|Family|Sport,6.2,https://ia.media-imdb.com/images/M/MV5BMTUzNTc3MTU3M15BMl5BanBnXkFtZTcwMzIxNTc3NA@@._V1_.jpg,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,https://video-http.media-imdb.com/MV5BYzQ0N2U0YTMtNDI4ZC00MmE2LTg3MTQtMmNkNDMzYzdkYmY0XkExMV5Bd2VibV5BaW1kYi1ldHMtdHJhbnNjb2Rl.webm?Expires=1524560532&Signature=NE-VwxT-3XJlRW7BF2zB9a4DXsVJZYjEqczF5YYG9KiaZWo~92jyFsyC6oy56hLuQhWaHE3v~do6TliZpuPftTgp0yNCUYggUOB~sBelCQ4GgfZger95N6scYPjUfjGqU1Vak84AXLX1zEzug0zK0p0SjidBx6h9Utu8lJXH6SQ_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1133985,Green Lantern,2011,114,Action|Adventure|Sci-Fi,5.6,https://ia.media-imdb.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@._V1_.jpg,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.",https://video-http.media-imdb.com/MV5BMjE0MzMxNTczOV5BMTFeQW1wNF5BbWU3MDgxMDk4MzU@.mp4?Expires=1524560533&Signature=fFAzbut8j~E509eC1J02tuNWAdi3~c0Bhq37R5aHUk-7jbU5tnqKDub7uHeGZNojw6lGiVlNf~2OEy4X7GfSHCxWw-98Ei-7415~bjodGyWxZ4Sl-FmNkE3RKZgWmy4yUG0HSxtHVo5aJrN1JWe8jwuqQbqxRRVHaYPf8Q8t3WY_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0435761,Toy Story 3,2010,103,Adventure|Animation|Comedy|Family|Fantasy,8.300000000000001,https://ia.media-imdb.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_.jpg,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",https://video-http.media-imdb.com/MV5BNjE5NmU1NTItZDkyYi00Y2NiLTk4MWUtZmNjMGQ2NmRhZDg3XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560534&Signature=UodPrYaxAfinPfCXHS0cLbVHtUv4N37YlaiWVQ0zfw6OwCtLPGtlp-81QdzrdIbITl70fKni8FbC-tfutQ6xgsQccPHBlq56dfI0KIzVzEg5L3l-y54G3DIXEWAo8RQXF3wkv4GZUrrPFC0a88jOjwbGZmxdO2CT~Gec8W~dys0_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0438488,Terminator Salvation,2009,115,Action|Adventure|Sci-Fi,6.6,https://ia.media-imdb.com/images/M/MV5BODE1MTM1MzA2NF5BMl5BanBnXkFtZTcwODQ5MTA2Mg@@._V1_.jpg,"In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?",https://video-http.media-imdb.com/MV5BNzc5NDAyN2MtYTgxNS00ZTNhLWFkNTgtZmY1ODA4ZGU5MWM4XkExMV5Bd2VibV5BaW1kYi1ldHMtdHJhbnNjb2Rl.webm?Expires=1524560535&Signature=VFJabUHH4MJNYwqObgqulVSwsLwA~f0l9j8VTwFt11mkf0RQFya9e34rVjEolKFf15V581QE6Sb6CKOfPDIREo4mimeSmUU~9s6WSGmKhF2NAQ0H3Vtr9kquqj36RqFNWuFJKV5RP1AXf8fzPjOj5upQfgaMy5lQ05JOqleiCIA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt2820852,Furious Seven,2015,137,Action|Crime|Thriller,7.2,https://ia.media-imdb.com/images/M/MV5BMTQxOTA2NDUzOV5BMl5BanBnXkFtZTgwNzY2MTMxMzE@._V1_.jpg,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,https://video-http.media-imdb.com/MV5BMDAxMjNkOTAtZjQ0MS00MmQ2LTk5MTUtMTcyOGRlNTE5YTEzXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560536&Signature=uSvnPK6RXgfMBxemQSn1-xRp6m~IeteK9n9MWfHxL0ob82GdC~ObsHPDzIm9jeohsEZdPQHVw3f0m8hipNei16Mtq60Mlf5lzkm8OznMOWJJPeQ1gz4f2vbzh2gfocfSvciVdkVx6p4jyGaG3YQrYtAp7nPW~qez3kj--RYBfB4_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0816711,World War Z,2013,116,Action|Adventure|Horror|Sci-Fi|Thriller,7,https://ia.media-imdb.com/images/M/MV5BMTg0NTgxMjIxOF5BMl5BanBnXkFtZTcwMDM0MDY1OQ@@._V1_.jpg,"Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",https://video-http.media-imdb.com/MV5BYjIwYWFhY2YtMGQ1Yy00NGJmLTljZjUtODVkNzRiYjA5ZTc4XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560538&Signature=Y9YJNTBNG~Zc4SNijKM1g5z4JFO6ZhzrNTB5-CJKw-nJ~O6QC1J4AMhnaqgekYrvG0tGc95yhWxt13c6sefsQSjt155xwb30TYfQXBCuUK56WIYpl4Iu8wfRJjgNNAOHxxC1OvrVkn1hJ5RS1MF2XPen4OAyjS4UPrr9QMTAg6E_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1877832,X-Men: Days of Future Past,2014,132,Action|Adventure|Fantasy|Sci-Fi|Thriller,8,https://ia.media-imdb.com/images/M/MV5BZGIzNWYzN2YtMjcwYS00YjQ3LWI2NjMtOTNiYTUyYjE2MGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,https://video-http.media-imdb.com/MV5BMjA0YTRlZmMtMmM3Mi00ODQwLWI5OWMtNmY4YzJiYTJjY2Y1XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560539&Signature=IIj3fRg2zYonUyz8Bl9wGzCfwRqFWvjVCunp2EZyUImBQjgXycXKs4Imz0Kzmpv7uqcxuGQS~maizLHkZMjrv9GJi-h8ttprK9l7A1IU4Dpm8RBoNlN5Daa3bptSqCYhEkgz1z6H8AB-Xhk5BDX~UwnOW3XXqfZa35PqxnZfOAI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1408101,Star Trek: Into Darkness,2013,132,Action|Adventure|Sci-Fi,7.8,https://ia.media-imdb.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_.jpg,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.",https://video-http.media-imdb.com/MV5BNzlkZGMxMDMtYWU3OS00YTBkLWI2ZDYtZGQzN2Q0NzYyZGYxXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560540&Signature=3xlEv5kmGmIuTh3yM4XdEJwECBDCsW7M0U8mUhUDgNnXXr2C4Zd8Xu8tpsgspcR9fe31qpV8O97tOG8kgFyFacxv-H5onl~Dft-gcQ810yDqg29KBz1a3z5tlXPJgRk156YBwCcikTd6aWXtMUDzgmK3yiTQ5FWWQnU6FCs44Dg_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1351685,Jack the Giant Slayer,2013,114,Adventure|Fantasy,6.3,https://ia.media-imdb.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_.jpg,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",https://video-http.media-imdb.com/MV5BNzE5NTQ3NjQ4M15BMTFeQXdlYm1eQW1lNzA5MTEyMDE5.webm?Expires=1524560541&Signature=R~FldV~3sKfYCCr4zOJH1xlFlswHgNCVDeIsJcGPTTpg3YEzaCSfE0d8FM62LX2AY~kLmbVc9FyrtVcXXktt4i0WXeT1g~XHb5Ege~chTEyl25V815SiZirlG~EKGPK-6rcCMWkByS4USgvuzffJEOHp74AZfosGzMwZb1F-PAI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1343092,The Great Gatsby,2013,143,Drama|Romance,7.3,https://ia.media-imdb.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@._V1_.jpg,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.",https://video-http.media-imdb.com/MV5BMjI2NDU3NTk0Nl5BMTFeQXdlYm1eQW1lNzAyMjYxNjM5.webm?Expires=1524560542&Signature=Zy1iVKofzEqMyqT5N5A-GIP0K1xSIYjwY7BSLOHl865v63h1gQgt78W5yRPNr9jCdn-wn3DS2pz1SaNCn761rPkzCcNUWvvbohaEZYFvL4B2D6lryymkDb00mCt4DcoXCaNaTg~8w3kkI~aPIZE~kBsRKbFnwApk35piUDJcGrs_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0473075,Prince of Persia: The Sands of Time,2010,116,Action|Adventure|Fantasy|Romance,6.6,https://ia.media-imdb.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_.jpg,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,https://video-http.media-imdb.com/MV5BMTQ4NjYxMDcxOF5BMTFeQW1wNF5BbWU3MDY3NTYyMzM@.mp4?Expires=1524560543&Signature=SJTD~20t1QK38S3GgZwuGKnAajWZc7P9G2Gl8T1XFq7ovnKhOsqk5UbW1ZXzj69GoN4zx2Yfpr4-uJ31AU8QjXE56w206~gI9EujRoWZbuCt1s4QZtt3AF5~aqJLt~7wA2M4ssC7o0IG1o5jbb3sNp2g859rerR2q3AE1874pGw_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1663662,Pacific Rim,2013,131,Action|Adventure|Sci-Fi,6.9,https://ia.media-imdb.com/images/M/MV5BMTY3MTI5NjQ4Nl5BMl5BanBnXkFtZTcwOTU1OTU0OQ@@._V1_.jpg,"As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.",https://video-http.media-imdb.com/MV5BMTY2MzYyMzIyMF5BMTFeQXdlYm1eQW1lNzAwNzA1OTc5.webm?Expires=1524560544&Signature=04uOkYR2jEvfEnUVCB4e4jCmErOGEnPDxkqVOHSZnIaM47DX~qQDvTMu58pw-bV0QU12k8JCXjiv2avFq-NLPAmR5izmKV5Zsxyrfgr7H4QNnHqsH7Z2-Mh4Y3q22OfCfcz9xsaxUJsgkiceqIw5CUz9meKoBfvIiEPbGtNSJgg_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1399103,Transformers: Dark of the Moon,2011,154,Action|Adventure|Sci-Fi,6.3,https://ia.media-imdb.com/images/M/MV5BMTkwOTY0MTc1NV5BMl5BanBnXkFtZTcwMDQwNjA2NQ@@._V1_.jpg,"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets.",https://video-http.media-imdb.com/MV5BYzY0MDdlNDgtYTUyYi00Y2IxLWIxOTQtOTJkYWJkYzY4NzBhXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560546&Signature=RAWJ5q3DE7XjiLSjC6xCNlgRwj~glsr7ijDLuFTAihjKGPlqf6xTKoOtsVmLblKrXfbcDh9AuE2Df7QGWlprkk5IVaGzEZEgupN7fgInoso9kzTEqaQU8R~lqCG8WcHTvDpETUusEDDf8Q3nP1FbS7XtaBue1kRh1am0FZO8HSE_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,122,Action|Adventure|Fantasy,6.2,https://ia.media-imdb.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_.jpg,"Famed archaeologist and adventurer Dr. Henry ""Indiana"" Jones, Jr. is called back into action, when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",https://video-http.media-imdb.com/MV5BMjEzMTU2NDcyMl5BMTFeQW1wNF5BbWU3MDc0NjgzMzM@.mp4?Expires=1524560547&Signature=xJqS2UGx0Y61A7vd2R8FujYUN0Sa2QapCGhB9nZRQvslUJv19EwIdwLD7ur3IneF~6GRkQrKNJNXyePg1SYWSwsRmf8D5sCrHgcS3MflcHrMb8ANDj4naWxUpGPVNRtkvtdqQ2UTkUJEsQjiLBXcTFHPS92hSUZ3XW2ltgM0L44_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1979388,The Good Dinosaur,2015,93,Adventure|Animation|Comedy|Family|Fantasy,6.7,https://ia.media-imdb.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@._V1_.jpg,"In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",https://video-http.media-imdb.com/MV5BZjgwNzM0ZTQtNThjOC00MWI3LTkyMDctZjg2NWYxMzhiMDNjXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560548&Signature=z7a6nPPbcbG~iCfZ0qaJyQmhZoVz9Ju~CCjmwdIPp5E~OqXwx4Y1qHldK2~0-6oxc2Trd9awS84x2zeOUwveC1m6Wpz0JRgj3la6aFsJHMBx7F6n0feMIpJcLkYEPCkjoaJL2cnmhsFtkV6dZNJO~d~Jpp1GdVvG0u8A2ti7VAs_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1217209,Brave,2012,93,Adventure|Animation|Comedy|Family|Fantasy,7.1,https://ia.media-imdb.com/images/M/MV5BMzgwODk3ODA1NF5BMl5BanBnXkFtZTcwNjU3NjQ0Nw@@._V1_.jpg,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",https://video-http.media-imdb.com/MV5BMTc4MTgxNjY1Ml5BMTFeQXdlYm1eQW1lNzA4MTcwMjc3.webm?Expires=1524560549&Signature=Sx2VBbt9k~MRX5WcvlH95ZIiXgsbna4eBYaJzApbEIi70L5hdxX24wIHKNzGNoFCRKA9V~ff63E7XKiZPsbqq16bzFNZyZIL0WYBB-IFNJO4uryo-Hgf3DRaD2vWNAe6e9u81fRzRTNiGflRDCHmlKSByW3ESOwEieM0NR-y3T4_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt2660888,Star Trek: Beyond,2016,122,Action|Adventure|Sci-Fi|Thriller,7.1,https://ia.media-imdb.com/images/M/MV5BZDRiOGE5ZTctOWIxOS00MWQwLThlMDYtNWIwMDQwNzBjZDY1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",https://video-http.media-imdb.com/MV5BNGFhMjg0YTItMDIwMC00ZTI3LTlmYWEtYWNlMDNkYzkxMWQ5XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560549&Signature=Qy4Q6C5OmmCuTIaPwCFwH9g5LEgp2zai2ZNJdPtxGOeDO56sdz06u~u-5D-HZcaZiHM1GB-JseL0SKTwWxOrfQFWSrtklkA43ZUCS7JwMrX3LopasvKMRKWzXix1gquJ6b8Nv-RoL0KDUawHlBHbWUxf-Rwp~3aReDu88KA~yFk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0910970,WALL·E,2008,98,Adventure|Animation|Family|Sci-Fi,8.4,https://ia.media-imdb.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_.jpg,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",https://video-http.media-imdb.com/MV5BZGU4NDI5MGUtMzVjMC00NTc4LWFkNTUtYTU1YzY0YjQ0NGVmXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524560551&Signature=m~pUDEyfzSRyIEs3p82FA1Po1QIvn7iB9nooLZ7jhdkY8L9Pwk~3xCLImJI8AWJCfInJdj-dk-SW4dTjdDwDKKyNqvowQiDZUnCFgYY2fMj3Y2OrMX~xkCfT~6spz-25~RtIGwvZ4hQl2FDSc3FtmRqGpNtBqXYx6q8amwmSbsg_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0293564,Rush Hour 3,2007,91,Action|Comedy|Crime|Thriller,6.2,https://ia.media-imdb.com/images/M/MV5BMTA0Nzg5NjQ0MDBeQTJeQWpwZ15BbWU3MDE4Mzg5NDE@._V1_.jpg,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e32875&bitrateid=472&vendorid=102&type=.mp4
tt1190080,2012,2009,158,Action|Adventure|Sci-Fi,5.8,https://ia.media-imdb.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1_.jpg,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,https://video-http.media-imdb.com/MV5BNGRhNDA4ZjItZmM0ZC00NjNiLWJmMDItMDJhZDgyYjk0NmFhXkExMV5Bd2VibV5BaW1kYi1ldHMtdHJhbnNjb2Rl.webm?Expires=1524560552&Signature=Z1Me~F1IeTiPmw322UuzTngSdulbxBm9bDZQcxTTtUpLWyBh3Phb6yhiTVgxzoOFZaBDK6Vr2QfGCROcwXXabwG-F~zQJnCS1N0fPL0YJ2WoUnyEor3q8wCYIivt6-MjCuuHwYUh1ZmcuGkttT1pGp4pSShK0N3XcEZ3-pekbXQ_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1067106,A Christmas Carol,2009,96,Animation|Drama|Family|Fantasy,6.8,https://ia.media-imdb.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@._V1_.jpg,"An animated retelling of Charles Dickens' classic novel about a Victorian-era miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.",https://video-http.media-imdb.com/MV5BNTczODc4ODc1Nl5BMTFeQW1wNF5BbWU3MDg5MDAzMzM@.mp4?Expires=1524560553&Signature=mE-04KyO2OD~qe2GzFAvDlE0Rh1ZniPBTbrRWKcfaTFMBUbILR3eKcHdCoulbhEHsSy~q~zyJUijgy-VOvbUkmVROGxsyetVj-xPRfeHhcn-0hgpNlKfoF1ik~vj4Eht8vko8C7NZQovVNKSBBfM2~-37txAifFtoVd3UppnvOA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
